,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
44752,SLV,North America,El Salvador,2021-11-03,113422.0,0.0,0.0,3654.0,7.0,8.286,17400.015,0.0,0.0,560.558,1.074,1.271,0.33,,,,,,,,,2502.0,1016893.0,156.001,0.384,2524.0,0.387,0.103,9.7,tests performed,8639894.0,4335972.0,3861181.0,442741.0,,22603.0,132.54,66.52,59.23,6.79,3468.0,4334.0,0.066,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44753,SLV,North America,El Salvador,2021-11-04,113422.0,0.0,0.0,3664.0,10.0,8.571,17400.015,0.0,0.0,562.093,1.534,1.315,0.33,,,,,,,,,2538.0,1019431.0,156.39,0.389,2529.0,0.388,0.101,9.9,tests performed,8674987.0,4341703.0,3880753.0,452531.0,35093.0,22619.0,133.08,66.61,59.53,6.94,3470.0,3902.0,0.06,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44754,SLV,North America,El Salvador,2021-11-05,113422.0,0.0,0.0,3670.0,6.0,8.143,17400.015,0.0,0.0,563.013,0.92,1.249,0.33,,,,,,,,,2533.0,1021964.0,156.779,0.389,2532.0,0.388,0.099,10.1,tests performed,,,,,,22573.0,,,,,3463.0,3901.0,0.06,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44755,SLV,North America,El Salvador,2021-11-06,116258.0,2836.0,405.143,3675.0,5.0,7.571,17835.085,435.069,62.153,563.78,0.767,1.162,0.34,,,,,,,,,2596.0,1024560.0,157.177,0.398,2541.0,0.39,0.097,10.3,tests performed,,,,,,22527.0,,,,,3456.0,3900.0,0.06,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44756,SLV,North America,El Salvador,2021-11-07,116258.0,0.0,405.143,3682.0,7.0,7.571,17835.085,0.0,62.153,564.854,1.074,1.162,0.34,,,,,,,,,2595.0,1027155.0,157.575,0.398,2552.0,0.392,0.095,10.5,tests performed,,,,,,22481.0,,,,,3449.0,3899.0,0.06,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44757,SLV,North America,El Salvador,2021-11-08,116258.0,0.0,405.143,3690.0,8.0,7.429,17835.085,0.0,62.153,566.081,1.227,1.14,0.35,,,,,,,,,2509.0,1029664.0,157.96,0.385,2547.0,0.391,0.093,10.8,tests performed,8755860.0,4356063.0,3923192.0,476605.0,,22435.0,134.32,66.83,60.19,7.31,3442.0,3898.0,0.06,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44758,SLV,North America,El Salvador,2021-11-09,116258.0,0.0,405.143,3695.0,5.0,6.857,17835.085,0.0,62.153,566.848,0.767,1.052,0.35,,,,,,,,,2533.0,1032197.0,158.349,0.389,2544.0,0.39,0.091,11.0,tests performed,8788164.0,4362189.0,3938106.0,487869.0,32304.0,24116.0,134.82,66.92,60.41,7.48,3700.0,4259.0,0.065,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44759,SLV,North America,El Salvador,2021-11-10,117350.0,1092.0,561.143,3704.0,9.0,7.143,18002.608,167.523,86.085,568.229,1.381,1.096,0.36,,,,,,,,,2567.0,1034764.0,158.743,0.394,2553.0,0.392,0.088,11.4,tests performed,8818648.0,4367938.0,3952578.0,498132.0,30484.0,25536.0,135.29,67.01,60.64,7.64,3917.0,4567.0,0.07,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44760,SLV,North America,El Salvador,2021-11-11,117350.0,0.0,561.143,3709.0,5.0,6.429,18002.608,0.0,86.085,568.996,0.767,0.986,0.36,,,,,,,,,2567.0,1037331.0,159.136,0.394,2557.0,0.392,0.085,11.8,tests performed,8850980.0,4374244.0,3966814.0,509922.0,32332.0,25142.0,135.78,67.11,60.85,7.82,3857.0,4649.0,0.071,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44761,SLV,North America,El Salvador,2021-11-12,117544.0,194.0,588.857,3715.0,6.0,6.429,18032.369,29.761,90.336,569.916,0.92,0.986,0.36,,,,,,,,,2595.0,1039926.0,159.535,0.398,2566.0,0.394,0.082,12.2,tests performed,,,,,,24050.0,,,,,3689.0,4426.0,0.068,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44762,SLV,North America,El Salvador,2021-11-13,117722.0,178.0,209.143,3721.0,6.0,6.571,18059.676,27.307,32.085,570.837,0.92,1.008,0.36,,,,,,,,,2512.0,1042438.0,159.92,0.385,2554.0,0.392,0.078,12.8,tests performed,,,,,,22958.0,,,,,3522.0,4204.0,0.064,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44763,SLV,North America,El Salvador,2021-11-14,117884.0,162.0,232.286,3728.0,7.0,6.571,18084.529,24.852,35.635,571.911,1.074,1.008,0.36,,,,,,,,,2530.0,1044968.0,160.308,0.388,2545.0,0.39,0.075,13.3,tests performed,8888705.0,4380340.0,3978938.0,529427.0,,21866.0,136.36,67.2,61.04,8.12,3354.0,3981.0,0.061,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44764,SLV,North America,El Salvador,2021-11-15,118041.0,157.0,254.714,3731.0,3.0,5.857,18108.614,24.085,39.076,572.371,0.46,0.899,0.36,,,,,,,,,2529.0,1047497.0,160.696,0.388,2548.0,0.391,0.07,14.3,tests performed,,,,,,23074.0,,,,,3540.0,4222.0,0.065,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44765,SLV,North America,El Salvador,2021-11-16,118041.0,0.0,254.714,3735.0,4.0,5.714,18108.614,0.0,39.076,572.985,0.614,0.877,0.36,,,,,,,,,2468.0,1049965.0,161.075,0.379,2538.0,0.389,0.067,14.9,tests performed,8946050.0,4390900.0,3997138.0,558012.0,,22555.0,137.24,67.36,61.32,8.56,3460.0,4102.0,0.063,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44766,SLV,North America,El Salvador,2021-11-17,118041.0,0.0,98.714,3738.0,3.0,4.857,18108.614,0.0,15.144,573.445,0.46,0.745,0.36,,,,,,,,,2497.0,1052462.0,161.458,0.383,2528.0,0.388,0.065,15.4,tests performed,,,,,,20471.0,,,,,3140.0,3499.0,0.054,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44767,SLV,North America,El Salvador,2021-11-18,118041.0,0.0,98.714,3741.0,3.0,4.571,18108.614,0.0,15.144,573.905,0.46,0.701,0.36,,,,,,,,,2514.0,1054976.0,161.843,0.386,2521.0,0.387,0.062,16.1,tests performed,,,,,,18123.0,,,,,2780.0,2817.0,0.043,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44768,SLV,North America,El Salvador,2021-11-19,118041.0,0.0,71.0,3746.0,5.0,4.429,18108.614,0.0,10.892,574.672,0.767,0.679,0.36,,,,,,,,,2516.0,1057492.0,162.229,0.386,2509.0,0.385,0.06,16.7,tests performed,,,,,,18598.0,,,,,2853.0,2746.0,0.042,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44769,SLV,North America,El Salvador,2021-11-20,118041.0,0.0,45.571,3751.0,5.0,4.286,18108.614,0.0,6.991,575.439,0.767,0.657,0.37,,,,,,,,,2471.0,1059963.0,162.608,0.379,2504.0,0.384,0.059,16.9,tests performed,,,,,,19072.0,,,,,2926.0,2674.0,0.041,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44770,SLV,North America,El Salvador,2021-11-21,118041.0,0.0,22.429,3753.0,2.0,3.571,18108.614,0.0,3.441,575.746,0.307,0.548,0.37,,,,,,,,,2513.0,1062476.0,162.994,0.386,2501.0,0.384,0.058,17.2,tests performed,9025531.0,4398558.0,4017425.0,609548.0,,19547.0,138.46,67.48,61.63,9.35,2999.0,2603.0,0.04,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44771,SLV,North America,El Salvador,2021-11-22,118041.0,0.0,0.0,3756.0,3.0,3.571,18108.614,0.0,0.0,576.206,0.46,0.548,0.37,,,,,,,,,2577.0,1065053.0,163.389,0.395,2508.0,0.385,0.057,17.5,tests performed,9052869.0,4403566.0,4024060.0,625243.0,27338.0,19356.0,138.88,67.55,61.73,9.59,2969.0,2564.0,0.039,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44772,SLV,North America,El Salvador,2021-11-23,118041.0,0.0,0.0,3759.0,3.0,3.429,18108.614,0.0,0.0,576.666,0.46,0.526,0.38,,,,,,,,,2518.0,1067571.0,163.776,0.386,2515.0,0.386,0.055,18.2,tests performed,9074239.0,4407553.0,4028717.0,637969.0,21370.0,18313.0,139.21,67.62,61.8,9.79,2809.0,2379.0,0.036,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44773,SLV,North America,El Salvador,2021-11-24,118041.0,0.0,0.0,3762.0,3.0,3.429,18108.614,0.0,0.0,577.127,0.46,0.526,0.38,,,,,,,,,2505.0,1070076.0,164.16,0.384,2516.0,0.386,0.055,18.2,tests performed,9121715.0,4416185.0,4041016.0,664514.0,47476.0,22824.0,139.94,67.75,61.99,10.19,3501.0,3393.0,0.052,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44774,SLV,North America,El Salvador,2021-11-25,118041.0,0.0,0.0,3764.0,2.0,3.286,18108.614,0.0,0.0,577.433,0.307,0.504,0.39,,,,,,,,,2490.0,1072566.0,164.542,0.382,2513.0,0.386,0.053,18.9,tests performed,,,,,,21347.0,,,,,3275.0,3319.0,0.051,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44775,SLV,North America,El Salvador,2021-11-26,118041.0,0.0,0.0,3764.0,0.0,2.571,18108.614,0.0,0.0,577.433,0.0,0.394,0.39,,,,,,,,,2462.0,1075028.0,164.92,0.378,2505.0,0.384,0.052,19.2,tests performed,,,,,,19870.0,,,,,3048.0,3246.0,0.05,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44776,SLV,North America,El Salvador,2021-11-27,118919.0,878.0,125.429,3769.0,5.0,2.571,18243.308,134.694,19.242,578.201,0.767,0.394,0.4,,,,,,,,,2468.0,1077496.0,165.298,0.379,2505.0,0.384,0.05,20.0,tests performed,,,,,,18392.0,,,,,2822.0,3172.0,0.049,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44777,SLV,North America,El Salvador,2021-11-28,119803.0,884.0,251.714,3771.0,2.0,2.571,18378.922,135.614,38.615,578.507,0.307,0.394,0.41,,,,,,,,,2525.0,1080021.0,165.686,0.387,2506.0,0.384,0.049,20.4,tests performed,9143938.0,4420243.0,4048432.0,675263.0,,16915.0,140.28,67.81,62.11,10.36,2595.0,3098.0,0.048,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44778,SLV,North America,El Salvador,2021-11-29,119803.0,0.0,251.714,3774.0,3.0,2.571,18378.922,0.0,38.615,578.968,0.46,0.394,0.41,,,,,,,,,2483.0,1082504.0,166.066,0.381,2493.0,0.382,0.048,20.8,tests performed,,,,,,15577.0,,,,,2390.0,2984.0,0.046,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44779,SLV,North America,El Salvador,2021-11-30,119803.0,0.0,251.714,3776.0,2.0,2.429,18378.922,0.0,38.615,579.274,0.307,0.373,0.41,,,,,,,,,2493.0,1084997.0,166.449,0.382,2489.0,0.382,0.046,21.7,tests performed,9179875.0,4428668.0,4059302.0,691905.0,,15091.0,140.83,67.94,62.27,10.61,2315.0,3016.0,0.046,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44780,SLV,North America,El Salvador,2021-12-01,119803.0,0.0,251.714,3778.0,2.0,2.286,18378.922,0.0,38.615,579.581,0.307,0.351,0.41,,,,,,,,,2466.0,1087463.0,166.827,0.378,2484.0,0.381,0.045,22.2,tests performed,,,,,,10058.0,,,,,1543.0,2079.0,0.032,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44781,SLV,North America,El Salvador,2021-12-02,119803.0,0.0,251.714,3779.0,1.0,2.143,18378.922,0.0,38.615,579.735,0.153,0.329,0.41,,,,,,,,,2498.0,1089961.0,167.21,0.383,2485.0,0.381,0.044,22.7,tests performed,,,,,,11013.0,,,,,1689.0,2231.0,0.034,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44782,SLV,North America,El Salvador,2021-12-03,119803.0,0.0,251.714,3781.0,2.0,2.429,18378.922,0.0,38.615,580.041,0.307,0.373,0.41,,,,,,,,,2503.0,1092464.0,167.594,0.384,2491.0,0.382,0.043,23.3,tests performed,,,,,,11968.0,,,,,1836.0,2382.0,0.037,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44783,SLV,North America,El Salvador,2021-12-04,119803.0,0.0,126.286,3781.0,0.0,1.714,18378.922,0.0,19.373,580.041,0.0,0.263,0.41,,,,,,,,,2508.0,1094972.0,167.979,0.385,2497.0,0.383,0.042,23.8,tests performed,,,,,,12924.0,,,,,1983.0,2533.0,0.039,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44784,SLV,North America,El Salvador,2021-12-05,119803.0,0.0,0.0,3783.0,2.0,1.714,18378.922,0.0,0.0,580.348,0.307,0.263,0.42,,,,,,,,,2518.0,1097490.0,168.365,0.386,2496.0,0.383,0.04,25.0,tests performed,9241093.0,4439034.0,4081545.0,720514.0,,13879.0,141.77,68.1,62.61,11.05,2129.0,2684.0,0.041,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44785,SLV,North America,El Salvador,2021-12-06,119803.0,0.0,0.0,3786.0,3.0,1.714,18378.922,0.0,0.0,580.808,0.46,0.263,0.42,,,,,,,,,2527.0,1100017.0,168.753,0.388,2502.0,0.384,0.04,25.0,tests performed,9260487.0,4441851.0,4088015.0,730621.0,19394.0,14083.0,142.06,68.14,62.71,11.21,2160.0,2485.0,0.038,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44786,SLV,North America,El Salvador,2021-12-07,119803.0,0.0,0.0,3789.0,3.0,1.857,18378.922,0.0,0.0,581.269,0.46,0.285,0.42,,,,,,,,,2545.0,1102562.0,169.144,0.39,2509.0,0.385,0.039,25.6,tests performed,9282534.0,4444990.0,4094266.0,743278.0,22047.0,14666.0,142.4,68.19,62.81,11.4,2250.0,2332.0,0.036,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44787,SLV,North America,El Salvador,2021-12-08,119803.0,0.0,0.0,3790.0,1.0,1.714,18378.922,0.0,0.0,581.422,0.153,0.263,0.43,,,,,,,,,2473.0,1105035.0,169.523,0.379,2510.0,0.385,0.038,26.3,tests performed,9305444.0,4448067.0,4099822.0,757555.0,22910.0,16189.0,142.75,68.24,62.9,11.62,2484.0,2475.0,0.038,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44788,SLV,North America,El Salvador,2021-12-09,119803.0,0.0,0.0,3791.0,1.0,1.714,18378.922,0.0,0.0,581.576,0.153,0.263,0.44,,,,,,,,,2480.0,1107515.0,169.903,0.38,2508.0,0.385,0.036,27.8,tests performed,,,,,,16540.0,,,,,2537.0,2392.0,0.037,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44789,SLV,North America,El Salvador,2021-12-10,119803.0,0.0,0.0,3792.0,1.0,1.571,18378.922,0.0,0.0,581.729,0.153,0.241,0.44,,,,,,,,,2470.0,1109985.0,170.282,0.379,2503.0,0.384,0.035,28.6,tests performed,,,,,,16890.0,,,,,2591.0,2309.0,0.035,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44790,SLV,North America,El Salvador,2021-12-11,119803.0,0.0,0.0,3793.0,1.0,1.714,18378.922,0.0,0.0,581.882,0.153,0.263,0.45,,,,,,,,,2450.0,1112435.0,170.658,0.376,2495.0,0.383,0.034,29.4,tests performed,,,,,,17241.0,,,,,2645.0,2226.0,0.034,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
44791,SLV,North America,El Salvador,2021-12-12,121127.0,1324.0,189.143,3795.0,2.0,1.714,18582.036,203.114,29.016,582.189,0.307,0.263,0.46,,,,,,,,,2545.0,1114980.0,171.049,0.39,2499.0,0.383,0.033,30.3,tests performed,9364231.0,4454031.0,4111556.0,798644.0,,17591.0,143.66,68.33,63.08,12.25,2699.0,2142.0,0.033,27.78,6518500.0,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,,,,
